Probability	Target freq	Row freq	Deck freq	Number to draw	Deck size
      1.0	        1	        1	        1	        3	       49
      1.0	        1	        1	        1	        4	       49
      1.0	        1	        1	        1	        5	       49
      1.0	        1	        1	        1	        6	       49
      1.0	        1	        1	        1	        7	       49
      1.0	        1	        1	        1	        8	       49
      1.0	        1	        1	        1	        9	       49
      1.0	        1	        1	        1	       10	       49
      1.0	        1	        1	        1	       11	       49
      1.0	        1	        1	        1	       12	       49
      1.0	        1	        1	        1	       13	       49
      1.0	        1	        1	        1	       14	       49
      1.0	        1	        1	        1	       15	       49
      1.0	        1	        1	        1	       16	       49
      1.0	        1	        1	        1	       17	       49
      1.0	        1	        1	        1	        0	       50
      1.0	        1	        1	        1	        1	       50
      1.0	        1	        1	        1	        2	       50
      1.0	        1	        1	        1	        3	       50
      1.0	        1	        1	        1	        4	       50
      1.0	        1	        1	        1	        5	       50
      1.0	        1	        1	        1	        6	       50
      1.0	        1	        1	        1	        7	       50
      1.0	        1	        1	        1	        8	       50
      1.0	        1	        1	        1	        9	       50
      1.0	        1	        1	        1	       10	       50
      1.0	        1	        1	        1	       11	       50
      1.0	        1	        1	        1	       12	       50
      1.0	        1	        1	        1	       13	       50
      1.0	        1	        1	        1	       14	       50
      1.0	        1	        1	        1	       15	       50
      1.0	        1	        1	        1	       16	       50
      1.0	        1	        1	        1	       17	       50
      1.0	        1	        1	        1	        0	       51
      1.0	        1	        1	        1	        1	       51
      1.0	        1	        1	        1	        2	       51
      1.0	        1	        1	        1	        3	       51
      1.0	        1	        1	        1	        4	       51
      1.0	        1	        1	        1	        5	       51
      1.0	        1	        1	        1	        6	       51
      1.0	        1	        1	        1	        7	       51
      1.0	        1	        1	        1	        8	       51
      1.0	        1	        1	        1	        9	       51
      1.0	        1	        1	        1	       10	       51
      1.0	        1	        1	        1	       11	       51
      1.0	        1	        1	        1	       12	       51
      1.0	        1	        1	        1	       13	       51
      1.0	        1	        1	        1	       14	       51
      1.0	        1	        1	        1	       15	       51
      1.0	        1	        1	        1	       16	       51
      1.0	        1	        1	        1	       17	       51
      1.0	        1	        1	        1	        0	       52
